imageSetLvl,imageSetName,refSetNumber,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,Trial No.,Comp Side,Ref Num,Level List,Bounce Num,Staircase,Scene No,comp>ref?,leftImagePortrait.started,leftImagePortrait.stopped,ISI.started,ISI.stopped,rightImagePortrait.started,rightImagePortrait.stopped,text_2.started,text_2.stopped,resp.keys,resp.rt,resp.started,resp.stopped,participant,date,expName,psychopyVersion,frameRate,
1,barber,7,0,0,0,0,13,0,13,0,,,,,7,1,7,13.125,13,0,2,1,90.413536499982,95.425570899999,0.0116859600530006,0.5116859600530006,90.413536499982,95.425570899999,95.4087880999723,None,right,0.3984887999831699,95.4087880999723,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,14,0,14,0,,,,,6,1,7,14.4375,14,0,1,1,96.39411409999593,101.40417029999662,0.010336459992686287,0.5103364599926863,96.39411409999593,101.40417029999662,101.38759809997282,None,right,0.3107708999887109,101.38759809997282,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,15,0,15,0,,,,,7,1,7,13.125,13,0,1,1,102.29007829999318,107.29890329999034,0.01059955998789519,0.5105995599878952,102.29007829999318,107.29890329999034,107.28252299997257,None,right,0.05349199997726828,107.28252299997257,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,16,0,16,0,,,,,3,-1,7,18.375,18,0,3,0,107.93215759997838,112.94488529997761,0.015411560016218573,0.5154115600162186,107.93215759997838,112.94488529997761,112.92809259999194,None,right,0.46404659998370335,112.92809259999194,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,17,0,17,0,,,,,8,-1,7,12.25,12,0,1,1,113.98017859997344,118.98988179999287,0.009424560004845262,0.5094245600048453,113.98017859997344,118.98988179999287,118.98988179999287,None,left,1.6655333999951836,118.98988179999287,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,18,0,18,0,,,,,4,-1,7,18.666666666666668,19,0,3,1,121.23759159998735,126.25043969997205,0.013959759991848841,0.5139597599918488,121.23759159998735,126.25043969997205,126.23417049998534,None,left,0.3735484999779146,126.23417049998534,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,19,0,19,0,,,,,8,1,7,12.46875,12,0,2,1,127.20083879999584,132.2130905999802,0.01130335999187082,0.5113033599918708,127.20083879999584,132.2130905999802,132.19553219998488,None,right,0.4615737000131048,132.19553219998488,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,20,0,20,0,,,,,5,-1,7,18.010416666666668,18,0,3,1,133.24531309999293,138.25711409997893,0.0013055000454187393,0.5013055000454187,133.24531309999293,138.25711409997893,138.2407057999808,None,left,0.5056174999917857,138.2407057999808,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,21,0,21,0,,,,,6,-1,7,17.354166666666668,17,0,3,1,139.34022499999264,144.35215409999364,0.014014360029250383,0.5140143600292504,139.34022499999264,144.35215409999364,144.33533809997607,None,left,0.2894240999885369,144.33533809997607,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,22,0,22,0,,,,,7,1,7,16.697916666666668,17,0,3,1,145.21860739999101,150.23043549997965,0.00255719997221604,0.502557199972216,145.21860739999101,150.23043549997965,150.21376529999543,None,right,0.40606119998847134,150.21376529999543,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,23,0,23,0,,,,,9,-1,7,11.8125,12,0,2,1,151.2133756999974,156.22665569998208,0.011425360018620268,0.5114253600186203,151.2133756999974,156.22665569998208,156.2089858999825,None,left,0.30196800001431257,156.2089858999825,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,24,0,24,0,,,,,8,1,7,16.041666666666668,16,0,3,1,157.10819739999715,162.12090989999706,0.0015373000351246446,0.5015373000351246,157.10819739999715,162.12090989999706,162.1055199999828,None,right,0.36190210000495426,162.1055199999828,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,25,0,25,0,,,,,10,1,7,11.15625,11,0,2,0,163.0559311999823,168.06619389998377,0.009773660014616325,0.5097736600146163,163.0559311999823,168.06619389998377,168.06619389998377,None,left,0.3474973999836948,168.06619389998377,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,26,0,26,0,,,,,11,-1,7,11.33125,11,0,2,1,168.9992783999769,174.010928099975,0.011709860002156347,0.5117098600021563,168.9992783999769,174.010928099975,173.99443979997886,None,left,0.3446041000133846,173.99443979997886,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,27,0,27,0,,,,,12,-1,7,10.89375,11,0,2,1,174.92825809997157,179.93938389999676,0.011648460000287741,0.5116484600002877,174.92825809997157,179.93938389999676,179.92305389998364,None,left,0.37607280001975596,179.92305389998364,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,28,0,28,0,,,,,9,1,7,15.604166666666668,16,0,3,1,180.88863449997734,185.90137759997742,0.015034759999252856,0.5150347599992529,180.88863449997734,185.90137759997742,185.88463749998482,None,right,0.3451634999946691,185.88463749998482,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,29,0,29,0,,,,,13,1,7,10.45625,10,0,2,1,186.81804129999364,191.82951479998883,0.011295460019027814,0.5112954600190278,186.81804129999364,191.82951479998883,191.8128629999992,None,right,0.43630460000713356,191.8128629999992,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,30,0,30,0,,,,,14,1,7,0,0,1,2,0,192.84554099998786,197.85799149997183,0.013099359988700598,0.5130993599887006,192.84554099998786,197.85799149997183,197.8415008999873,None,left,0.43758270001853816,197.8415008999873,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,31,0,31,0,,,,,10,-1,7,0,0,1,3,0,198.87430489997496,203.88648239997565,0.0025025000504683703,0.5025025000504684,198.87430489997496,203.88648239997565,203.86979949998204,None,right,0.3734247999964282,203.86979949998204,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,32,0,32,0,,,,,15,-1,7,0,0,1,2,0,204.83738629997242,209.84778629997163,0.010817159985890612,0.5108171599858906,204.83738629997242,209.84778629997163,209.83133749998524,None,right,0.6614625999936834,209.83133749998524,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,33,0,33,0,,,,,11,-1,7,0,0,1,3,0,211.08075499997358,216.0930627999769,0.0036200000322423875,0.5036200000322424,211.08075499997358,216.0930627999769,216.0759992999956,None,right,0.30666020000353456,216.0759992999956,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,34,0,34,0,,,,,9,-1,7,0,0,1,1,0,216.97616649998236,221.98794779999298,0.0004191999905742705,0.5004191999905743,216.97616649998236,221.98794779999298,221.98794779999298,None,right,1.0874029000115115,221.98794779999298,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,35,0,35,0,,,,,10,-1,7,0,0,1,1,0,223.6705479999946,228.68251809998765,0.012691260024439543,0.5126912600244395,223.6705479999946,228.68251809998765,228.66652879997855,None,right,0.3007225000183098,228.66652879997855,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,36,0,36,0,,,,,12,1,7,0,0,1,3,1,229.5484609999985,234.56135889998404,0.0022825000050943345,0.5022825000050943,229.5484609999985,234.56135889998404,234.54491959998268,None,right,2.204623099998571,234.54491959998268,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,37,0,37,0,,,,,16,-1,7,0,0,1,2,0,237.35841479999362,242.37115329998778,0.0069564600416924804,0.5069564600416925,237.35841479999362,242.37115329998778,242.3548860999872,None,right,0.9580249999999069,242.3548860999872,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
1,barber,7,0,0,0,0,38,0,38,0,,,,,11,1,7,0,0,1,1,0,243.90375809997204,248.91591869998956,0.0012700999795924872,0.5012700999795925,243.90375809997204,248.91591869998956,248.91591869998956,None,left,0.3979754000029061,248.91591869998956,None,,2021_Feb_18_1703,InterleavedStaircase,2020.2.10,60.163512395851534,
