imageSetLvl,imageSetName,refSetNumber,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,image.started,image.stopped,Trial No.,Comp Side,Ref Num,Level List,Bounce Num,Staircase,Scene No,comp>ref?,leftImagePortrait.started,leftImagePortrait.stopped,ISI.started,ISI.stopped,rightImagePortrait.started,rightImagePortrait.stopped,text_2.started,text_2.stopped,resp.keys,resp.rt,resp.started,resp.stopped,ISI_2.started,ISI_2.stopped,text_4.started,text_4.stopped,participant,date,expName,psychopyVersion,frameRate,
decanterStudio,decanterStudio,7,0,0,0,0,44,0,44,0,,,,,,,15,-1,7,10.680679645646748,11,0,1,1,221.44398440001532,223.94277320010588,0.003630689810961485,0.5036306898109615,224.14660069998354,None,None,None,left,5.043372900225222,220.95031999982893,None,3.0024909898638725,3.2024909898638727,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,45,0,45,0,,,,,,,14,1,7,7.839189006942489,8,1,1,1,226.74629630008712,229.25454760016873,0.013262940105050802,0.5132629401050508,229.44230310013518,None,None,None,right,3.5273380000144243,226.2540918001905,None,3.006899239961058,3.206899239961058,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,46,0,46,0,,,,,,,6,1,7,16.129166666666666,16,0,2,1,230.46494789980352,232.96796619985253,0.008933589793741703,0.5089335897937417,233.1561782998033,None,None,None,right,3.6901969998143613,229.97195910010487,None,2.999463589861989,3.199463589861989,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,47,0,47,0,,,,,,,13,1,7,7.3531249999999995,7,1,2,1,234.34216619981453,236.8480279999785,0.01197629002854228,0.5119762900285423,237.03722649998963,None,None,None,right,3.7884730002842844,233.8486641999334,None,3.0063334899023175,3.2063334899023177,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,48,0,48,0,,,,,,,14,-1,7,7.265624999999999,7,1,2,1,238.3271070001647,240.828286500182,0.00628658989444375,0.5062865898944438,241.02807280002162,None,None,None,left,4.073244099970907,237.83453129976988,None,3.0067979898303747,3.206797989830375,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,49,0,49,0,,,,,,,16,1,7,10.418179645646749,10,0,1,1,242.6029831999913,245.1079744999297,0.011177079286426306,0.5111770792864263,245.29714159993455,None,None,None,right,3.4837858001701534,242.10872599994764,None,3.003621179610491,3.203621179610491,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,50,0,50,0,,,,,,,7,-1,7,15.866666666666667,16,0,2,0,246.27744730003178,248.78842409979552,0.016484379302710295,0.5164843793027103,248.97761939978227,None,None,None,right,3.5390651002526283,245.78380239987746,None,3.015169179532677,3.215169179532677,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,51,0,51,0,,,,,,,15,-1,7,7.755855673609156,8,1,1,1,250.00421610008925,252.50210739998147,0.005067190155386925,0.5050671901553869,252.7027276000008,None,None,None,left,3.879572299774736,249.50982489995658,None,3.0041540898382664,3.2041540898382666,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,52,0,52,0,,,,,,,8,1,7,15.950000000000001,16,0,2,1,254.07375060021877,256.5822968999855,0.01226488035172224,0.5122648803517222,256.7674250002019,None,None,None,right,3.770145300310105,253.5815371000208,None,3.005760580301285,3.205760580301285,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,53,0,53,0,,,,,,,9,1,7,15.711363636363638,16,0,2,1,258.02670839987695,260.52860199986026,0.008926889393478632,0.5089268893934786,260.7313156002201,None,None,None,right,3.7732545998878777,257.5327468002215,None,3.0111720892600715,3.2111720892600717,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,54,0,54,0,,,,,,,10,-1,7,15.472727272727274,15,0,2,0,261.9976437999867,264.50865070009604,0.0015804897993803024,0.5015804897993803,264.69705680012703,None,None,None,right,3.809248600155115,261.50384399993345,None,3.001200989820063,3.2012009898200633,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,55,0,55,0,,,,,,,11,1,7,15.548814229249013,16,0,2,1,266.01812859997153,268.52310180012137,0.01167756924405694,0.5116775692440569,268.71021049981937,None,None,None,right,3.6562942997552454,265.5238474002108,None,3.004139769356698,3.204139769356698,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
