imageSetLvl,imageSetName,refSetNumber,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,Trial No.,Comp Side,Ref Num,Level List,Bounce Num,Staircase,Scene No,comp>ref?,leftImagePortrait.started,leftImagePortrait.stopped,ISI.started,ISI.stopped,rightImagePortrait.started,rightImagePortrait.stopped,text_2.started,text_2.stopped,resp.keys,resp.rt,resp.started,resp.stopped,participant,date,expName,psychopyVersion,frameRate,
1,barber,7,0,0,0,0,0,0,0,0,7.256969900015974,None,9.192960100015625,None,1,1,7,21,21,0,2,1,11.918050700012827,16.920142000017222,0.005294400005368516,0.5052944000053685,11.918050700012827,16.920142000017222,16.9035845999897,None,right,0.29210009999223985,16.9035845999897,None,,2021_Feb_19_1310,InterleavedStaircase,2020.2.10,60.069187689240145,
1,barber,7,0,0,0,0,1,0,1,0,,,,,1,1,7,21,21,0,1,1,17.789320999989286,22.798594099993352,0.010362100030761212,0.5103621000307612,17.789320999989286,22.798594099993352,22.782004200009396,None,right,0.3817224999947939,22.782004200009396,None,,2021_Feb_19_1310,InterleavedStaircase,2020.2.10,60.069187689240145,
1,barber,7,0,0,0,0,2,0,2,0,,,,,2,1,7,18.375,18,0,2,1,23.74774019999313,28.760199000011198,0.015563099994324148,0.5155630999943241,23.74774019999313,28.760199000011198,28.74379229999613,None,right,0.3776439999928698,28.74379229999613,None,,2021_Feb_19_1310,InterleavedStaircase,2020.2.10,60.069187689240145,
1,barber,7,0,0,0,0,3,0,3,0,,,,,1,1,7,21,21,0,3,0,29.709355400002096,34.72229619999416,0.002120850025676191,0.5021208500256762,29.709355400002096,34.72229619999416,34.7052445000154,None,left,0.8307215000095312,34.7052445000154,None,,2021_Feb_19_1310,InterleavedStaircase,2020.2.10,60.069187689240145,
1,barber,7,0,0,0,0,4,0,4,0,,,,,3,1,7,15.75,16,0,2,1,36.137696899997536,41.15009589999681,0.012706350011285394,0.5127063500112854,36.137696899997536,41.15009589999681,41.133499000017764,None,right,0.8078772999870125,41.133499000017764,None,,2021_Feb_19_1310,InterleavedStaircase,2020.2.10,60.069187689240145,
1,barber,7,0,0,0,0,5,0,5,0,,,,,4,1,7,13.125,13,0,2,1,42.532732099993154,47.544975600001635,0.014492299989797175,0.5144922999897972,42.532732099993154,47.544975600001635,47.52877940001781,None,right,0.4496694999979809,47.52877940001781,None,,2021_Feb_19_1310,InterleavedStaircase,2020.2.10,60.069187689240145,
1,barber,7,0,0,0,0,6,0,6,0,,,,,2,-1,7,21,21,0,1,1,48.56166870001471,53.57491620001383,0.013529800024116412,0.5135298000241164,48.56166870001471,53.57491620001383,53.55643299999065,None,left,0.2562846999790054,53.55643299999065,None,,2021_Feb_19_1310,InterleavedStaircase,2020.2.10,60.069187689240145,
1,barber,7,0,0,0,0,7,0,7,0,,,,,5,1,7,11.375,11,0,2,1,54.45712770000682,59.46860700001707,0.014581850031390786,0.5145818500313908,54.45712770000682,59.46860700001707,59.451973599992925,None,right,0.8607848999963608,59.451973599992925,None,,2021_Feb_19_1310,InterleavedStaircase,2020.2.10,60.069187689240145,
1,barber,7,0,0,0,0,8,0,8,0,,,,,6,1,7,9.625,10,0,2,0,60.91714000000502,65.92973140001413,0.009557100012898445,0.5095571000128984,60.91714000000502,65.92973140001413,65.91353250000975,None,left,0.3453276999935042,65.91353250000975,None,,2021_Feb_19_1310,InterleavedStaircase,2020.2.10,60.069187689240145,
1,barber,7,0,0,0,0,9,0,9,0,,,,,2,1,7,0,0,1,3,0,66.8460616999946,71.8583123999997,0.00016505003441125154,0.5001650500344113,66.8460616999946,71.8583123999997,71.8583123999997,None,left,0.41098619997501373,71.8583123999997,None,,2021_Feb_19_1310,InterleavedStaircase,2020.2.10,60.069187689240145,
