imageSetLvl,imageSetName,refSetNumber,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,Trial No.,Comp Side,Ref Num,Level List,Bounce Num,Staircase,Scene No,comp>ref?,leftImagePortrait.started,leftImagePortrait.stopped,ISI.started,ISI.stopped,rightImagePortrait.started,rightImagePortrait.stopped,text_2.started,text_2.stopped,resp.keys,resp.rt,resp.started,resp.stopped,participant,date,expName,psychopyVersion,frameRate,
1,barber,7,0,0,0,0,0,0,0,0,6.613217899983283,None,7.110122799989767,None,1,1,7,21,21,0,2,1,9.849194199952763,14.852848399954382,0.005922150099650025,0.50592215009965,9.849194199952763,14.852848399954382,14.83625839999877,None,right,0.4531357999658212,14.83625839999877,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,1,0,1,0,,,,,2,1,7,18.375,18,0,2,0,15.886289499991108,20.89867859997321,0.013227260031271726,0.5132272600312717,15.886289499991108,20.89867859997321,20.88166699995054,None,left,0.44947759999195114,20.88166699995054,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,2,0,2,0,,,,,1,1,7,21,21,0,1,1,21.91584029997466,26.926076699979603,0.012550260056741536,0.5125502600567415,21.91584029997466,26.926076699979603,26.909759799949825,None,right,0.29902380000567064,26.909759799949825,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,3,0,3,0,,,,,2,-1,7,18.375,18,0,1,1,27.808141499990597,32.82127559999935,0.010465460072737187,0.5104654600727372,27.808141499990597,32.82127559999935,32.78806059999624,None,left,0.3388429000042379,32.78806059999624,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,4,0,4,0,,,,,3,1,7,16.625,17,0,2,1,33.736436099978164,38.7496594999684,0.007856360054574907,0.5078563600545749,33.736436099978164,38.7496594999684,38.73293229995761,None,right,0.2583753000362776,38.73293229995761,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,5,0,5,0,,,,,1,1,7,21,21,0,3,1,39.582542299991474,44.59555809997255,0.00616725004510954,0.5061672500451095,39.582542299991474,44.59555809997255,44.57886759995017,None,right,0.30423700000392273,44.57886759995017,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,6,0,6,0,,,,,2,1,7,18.375,18,0,3,1,45.47776799998246,50.49173259997042,0.005937349982559681,0.5059373499825597,45.47776799998246,50.49173259997042,50.47484389995225,None,right,0.33197220001602545,50.47484389995225,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,7,0,7,0,,,,,3,1,7,16.625,17,0,3,0,51.38979859999381,56.40177249995759,0.01252876000944525,0.5125287600094453,51.38979859999381,56.40177249995759,56.38535799999954,None,left,1.3272271999740042,56.38535799999954,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,8,0,8,0,,,,,3,1,7,17.0625,17,0,1,1,58.300290999992285,63.31304119998822,0.01629236008739099,0.516292360087391,58.300290999992285,63.31304119998822,63.296129199967254,None,right,0.33796660002553836,63.296129199967254,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,9,0,9,0,,,,,4,1,7,0,0,1,2,0,64.22922379994998,69.24141439999221,0.004412250011228025,0.504412250011228,64.22922379994998,69.24141439999221,69.22472299996298,None,left,0.39325130003271624,69.22472299996298,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,10,0,10,0,,,,,4,1,7,0,0,1,3,0,70.20762499998091,75.22026309999637,0.014117760001681745,0.5141177600016817,70.20762499998091,75.22026309999637,75.20308419998037,None,left,0.35076060000574216,75.20308419998037,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,11,0,11,0,,,,,4,-1,7,0,0,1,1,0,76.1357629999984,81.15031179995276,0.0037943500210531056,0.5037943500210531,76.1357629999984,81.15031179995276,81.13170399999944,None,right,131.1781327999779,81.13170399999944,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
1,barber,7,0,0,0,0,12,0,12,0,,,,,5,1,7,0,0,1,1,0,212.9065746999695,217.91917099995771,0.0017927500302903354,0.5017927500302903,212.9065746999695,217.91917099995771,217.90224889997626,None,left,0.32897039997624233,217.90224889997626,None,,2021_Feb_19_1336,InterleavedStaircase,2020.2.10,60.04491360883673,
