0.8691 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
8.0640 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
9.5327 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000281DF704518>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000281DF500BE0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.5333 	EXP 	window1: mouseVisible = True
9.5334 	EXP 	window1: recordFrameIntervals = False
9.6981 	EXP 	window1: recordFrameIntervals = True
9.8809 	EXP 	window1: recordFrameIntervals = False
10.0016 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
10.0037 	EXP 	Created leftImagePortrait = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='leftImagePortrait', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([1., 1.]), texRes=128, units='norm', win=Window(...))
10.0049 	EXP 	Created rightImagePortrait = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='rightImagePortrait', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([1., 1.]), texRes=128, units='norm', win=Window(...))
10.0070 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Please record your answer. ', units='norm', win=Window(...), wrapWidth=1)
10.0354 	EXP 	text: autoDraw = True
10.4744 	EXP 	Imported imageConds2.xlsx as conditions, 2 conditions, 3 params
10.4746 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
10.4747 	EXP 	New trial (rep=0, index=0): OrderedDict([('imageSetLvl', 1), ('imageSetName', 'barber'), ('refSetNumber', 7)])
10.4771 	EXP 	Created sequence: random, trialTypes=1, nReps=18, seed=None
10.4773 	EXP 	New trial (rep=0, index=0): None
10.5890 	EXP 	window1: recordFrameIntervals = False
10.5908 	DATA 	Keypress: space
10.5942 	EXP 	text: autoDraw = False
10.5942 	EXP 	leftImagePortrait: image = 'stimuli/1/3/21_barber.png'
10.5942 	EXP 	rightImagePortrait: image = 'stimuli/1/3/7_barber.png'
10.5943 	EXP 	window1: recordFrameIntervals = False
11.1027 	EXP 	leftImagePortrait: autoDraw = True
11.1027 	EXP 	rightImagePortrait: autoDraw = True
16.0944 	EXP 	text_2: autoDraw = True
16.1094 	EXP 	leftImagePortrait: autoDraw = False
16.1094 	EXP 	rightImagePortrait: autoDraw = False
16.8373 	EXP 	New trial (rep=1, index=0): None
16.9245 	EXP 	window1: recordFrameIntervals = False
16.9269 	DATA 	Keypress: right
16.9302 	EXP 	leftImagePortrait: autoDraw = False
16.9302 	EXP 	rightImagePortrait: autoDraw = False
16.9302 	EXP 	text_2: autoDraw = False
16.9302 	EXP 	leftImagePortrait: image = 'stimuli/1/1/21_barber.png'
16.9302 	EXP 	rightImagePortrait: image = 'stimuli/1/1/7_barber.png'
16.9303 	EXP 	window1: recordFrameIntervals = False
17.4210 	EXP 	leftImagePortrait: autoDraw = True
17.4210 	EXP 	rightImagePortrait: autoDraw = True
22.4201 	EXP 	leftImagePortrait: autoDraw = False
22.4201 	EXP 	rightImagePortrait: autoDraw = False
