imageSetLvl,imageSetName,refSetNumber,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,Trial No.,Comp Side,Ref Num,Level List,Bounce Num,Staircase,Scene No,comp>ref?,leftImagePortrait.started,leftImagePortrait.stopped,ISI.started,ISI.stopped,rightImagePortrait.started,rightImagePortrait.stopped,text_2.started,text_2.stopped,resp.keys,resp.rt,resp.started,resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,barber,7,0,0,0,0,0,0,0,0,12.255546699998376,None,1,-1,7,21,21,0,2,0,13.265272399999958,18.276728900000307,0.013256839996756753,0.5132568399967568,13.265272399999958,18.276728900000307,18.244551099996897,None,right,2.5907839000028616,18.244551099996897,None,,001,2021_Feb_16_1853,InterleavedStaircase,2020.2.10,59.9573583257594,
