0.9620 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.3664 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022EA8DA36D8>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022EA8D1FDA0>, multiSample=False, name='window1', numSamples=2, pos=[192.0, 108.0], screen=0, size=array([1536,  864]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.3665 	EXP 	window1: mouseVisible = True
6.3665 	EXP 	window1: recordFrameIntervals = False
6.5324 	EXP 	window1: recordFrameIntervals = True
6.7160 	EXP 	window1: recordFrameIntervals = False
6.8395 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.8421 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Loading...', units='norm', win=Window(...), wrapWidth=1)
6.8438 	EXP 	Created leftImagePortrait = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='leftImagePortrait', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.99, 0.99]), texRes=128, units='norm', win=Window(...))
6.8452 	EXP 	Created rightImagePortrait = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='rightImagePortrait', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.99, 0.99]), texRes=128, units='norm', win=Window(...))
6.8477 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Please record your answer. ', units='norm', win=Window(...), wrapWidth=1)
6.8784 	EXP 	text: autoDraw = True
8.3351 	DATA 	Keypress: space
8.3764 	EXP 	Imported imageConds3.xlsx as conditions, 2 conditions, 3 params
8.3766 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
8.3768 	EXP 	New trial (rep=0, index=0): OrderedDict([('imageSetLvl', 1), ('imageSetName', 'barber'), ('refSetNumber', 7)])
8.3822 	EXP 	text: autoDraw = False
8.3822 	EXP 	text_3: autoDraw = True
10.3635 	EXP 	Created sequence: random, trialTypes=1, nReps=60, seed=None
10.3639 	EXP 	New trial (rep=0, index=0): None
10.4505 	EXP 	window1: recordFrameIntervals = False
10.4555 	EXP 	text_3: autoDraw = False
10.4555 	EXP 	leftImagePortrait: image = 'stimuli/1/2/7_barber.png'
10.4555 	EXP 	rightImagePortrait: image = 'stimuli/1/2/21_barber.png'
10.4556 	EXP 	window1: recordFrameIntervals = False
10.9683 	EXP 	leftImagePortrait: autoDraw = True
10.9683 	EXP 	rightImagePortrait: autoDraw = True
15.9416 	EXP 	text_2: autoDraw = True
15.9748 	EXP 	leftImagePortrait: autoDraw = False
15.9748 	EXP 	rightImagePortrait: autoDraw = False
16.3291 	DATA 	Keypress: right
16.3474 	EXP 	New trial (rep=1, index=0): None
16.4282 	EXP 	window1: recordFrameIntervals = False
16.4328 	EXP 	leftImagePortrait: autoDraw = False
16.4328 	EXP 	rightImagePortrait: autoDraw = False
16.4328 	EXP 	text_2: autoDraw = False
16.4328 	EXP 	leftImagePortrait: image = 'stimuli/1/1/7_barber.png'
16.4328 	EXP 	rightImagePortrait: image = 'stimuli/1/1/21_barber.png'
16.4330 	EXP 	window1: recordFrameIntervals = False
16.9246 	EXP 	leftImagePortrait: autoDraw = True
16.9246 	EXP 	rightImagePortrait: autoDraw = True
21.9197 	EXP 	text_2: autoDraw = True
21.9366 	EXP 	leftImagePortrait: autoDraw = False
21.9366 	EXP 	rightImagePortrait: autoDraw = False
22.3252 	EXP 	New trial (rep=2, index=0): None
22.4085 	EXP 	window1: recordFrameIntervals = False
22.4102 	DATA 	Keypress: right
22.4137 	EXP 	leftImagePortrait: autoDraw = False
22.4137 	EXP 	rightImagePortrait: autoDraw = False
22.4137 	EXP 	text_2: autoDraw = False
22.4137 	EXP 	leftImagePortrait: image = 'stimuli/1/2/7_barber.png'
22.4137 	EXP 	rightImagePortrait: image = 'stimuli/1/2/20_barber.png'
22.4138 	EXP 	window1: recordFrameIntervals = False
22.9177 	EXP 	leftImagePortrait: autoDraw = True
22.9177 	EXP 	rightImagePortrait: autoDraw = True
27.8986 	EXP 	text_2: autoDraw = True
27.9311 	EXP 	leftImagePortrait: autoDraw = False
27.9311 	EXP 	rightImagePortrait: autoDraw = False
28.2374 	EXP 	New trial (rep=3, index=0): None
28.3202 	EXP 	window1: recordFrameIntervals = False
28.3219 	DATA 	Keypress: right
28.3250 	EXP 	leftImagePortrait: autoDraw = False
28.3250 	EXP 	rightImagePortrait: autoDraw = False
28.3250 	EXP 	text_2: autoDraw = False
28.3250 	EXP 	leftImagePortrait: image = 'stimuli/1/2/7_barber.png'
